Symbol,Name,거래소(시장),FnGuide Sector,FnGuide Industry Group,FnGuide Industry,한국표준산업분류11차(대분류),한국표준산업분류11차(중분류),한국표준산업분류11차(소분류),신용등급 (채권),신용등급 (CP),최대주주등 주주명-상장협(분기)
A004270,남성,유가증권시장,IT,하드웨어,전자 장비 및 기기,도매 및 소매업,도매 및 상품 중개업,기타 전문 도매업,,,윤남철외 9인
A090150,아이윈,코스닥,경기소비재,자동차 및 부품,자동차부품,제조업,자동차 및 트레일러 제조업,자동차 신품 부품 제조업,,,신태식외 2인
A002820,SUN&L,유가증권시장,소재,소재,종이 및 목재,제조업,목재 및 나무제품 제조업; 가구 제외,나무제품 제조업,,,정연준외 12인
A038060,루멘스,코스닥,IT,디스플레이,디스플레이 및 관련부품,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",반도체 제조업,,,루멘스홀딩스외 4인
A009460,한창제지,유가증권시장,소재,소재,종이 및 목재,제조업,"펄프, 종이 및 종이제품 제조업","펄프, 종이 및 판지 제조업",,,김승한외 8인
A051380,피씨디렉트,코스닥,경기소비재,유통,도소매,도매 및 소매업,도매 및 상품 중개업,기계장비 및 관련 물품 도매업,,,서대식
A085810,알티캐스트,코스닥,IT,소프트웨어,일반 소프트웨어,정보통신업,출판업,소프트웨어 개발 및 공급업,,,건인투자외 13인
A006200,한국전자홀딩스,유가증권시장,IT,반도체,반도체 및 관련장비,"전문, 과학 및 기술 서비스업",전문 서비스업,회사 본부 및 경영 컨설팅 서비스업,,,곽 정 소외 9인
A070590,한솔인티큐브,코스닥,IT,소프트웨어,IT 서비스,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리업",,,한솔피엔에스(주)외 1인
A900110,이스트아시아홀딩스,코스닥,경기소비재,내구 소비재 및 의류,레저용품,"전문, 과학 및 기술 서비스업",전문 서비스업,회사 본부 및 경영 컨설팅 서비스업,,,정강위외 2인
A131090,시큐브,코스닥,IT,소프트웨어,일반 소프트웨어,정보통신업,출판업,소프트웨어 개발 및 공급업,,,홍기융외 4인
A034940,조아제약,코스닥,의료,제약 및 바이오,제약,제조업,의료용 물질 및 의약품 제조업,의약품 제조업,,,조원기외 1인
A060380,동양에스텍,코스닥,소재,소재,금속 및 광물,제조업,1차 금속 제조업,1차 철강 제조업,,,조은구외 3인
A053290,NE능률,코스닥,경기소비재,소비자 서비스,교육,정보통신업,출판업,"서적, 잡지 및 기타 인쇄물 출판업",,,한국야쿠르트외 2인
A031510,오스템,코스닥,경기소비재,자동차 및 부품,자동차부품,제조업,자동차 및 트레일러 제조업,자동차 신품 부품 제조업,,,김정우외 2인
A009620,삼보산업,코스닥,소재,소재,금속 및 광물,제조업,1차 금속 제조업,1차 비철금속 제조업,,,이태용외 4인
A011080,형지I&C,코스닥,경기소비재,내구 소비재 및 의류,섬유 및 의복,제조업,"의복, 의복 액세서리 및 모피제품 제조업",봉제의복 제조업,B+,NA,최병오외 3인
A070300,엑스큐어,코스닥,IT,하드웨어,휴대폰 및 관련부품,정보통신업,출판업,소프트웨어 개발 및 공급업,,,한솔인티큐브㈜외 5인
A103230,에스앤더블류,코스닥,산업재,자본재,조선,제조업,기타 기계 및 장비 제조업,일반 목적용 기계 제조업,,,정화섭외 2인
A067010,이씨에스,코스닥,IT,소프트웨어,IT 서비스,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리업",,,현 해 남외 3인
A047080,한빛소프트,코스닥,IT,소프트웨어,게임 소프트웨어,정보통신업,출판업,소프트웨어 개발 및 공급업,,,(주)티쓰리엔터테인먼트외 3인
A080470,성창오토텍,코스닥,경기소비재,자동차 및 부품,자동차부품,제조업,자동차 및 트레일러 제조업,자동차 신품 부품 제조업,,,고우종외 4인
A069140,누리플랜,코스닥,산업재,상업서비스,상업서비스,제조업,금속가공제품 제조업; 기계 및 가구 제외,"구조용 금속제품, 탱크 및 증기발생기 제조업",,,이상우외 1인
A045510,정원엔시스,코스닥,IT,소프트웨어,IT 서비스,도매 및 소매업,도매 및 상품 중개업,기계장비 및 관련 물품 도매업,,,김현종외 6인
A002070,비비안,유가증권시장,경기소비재,내구 소비재 및 의류,섬유 및 의복,제조업,"의복, 의복 액세서리 및 모피제품 제조업",봉제의복 제조업,,,남상수외 14인
A139670,키네마스터,코스닥,IT,소프트웨어,일반 소프트웨어,정보통신업,출판업,소프트웨어 개발 및 공급업,,,임일택외 3인
A035620,바른손이앤에이,코스닥,IT,소프트웨어,게임 소프트웨어,정보통신업,영상ㆍ오디오 기록물 제작 및 배급업,"영화, 비디오물, 방송프로그램 제작 및 배급업",,,문양권외 4인
A024070,WISCOM,유가증권시장,소재,소재,화학,제조업,고무 및 플라스틱제품 제조업,플라스틱제품 제조업,,,구조웅외 11인
A159910,에코글로우,코스닥,IT,디스플레이,디스플레이 및 관련부품,제조업,화학물질 및 화학제품 제조업; 의약품 제외,기타 화학제품 제조업,,,(주)씨에스외 6인
A069640,한세엠케이,유가증권시장,경기소비재,내구 소비재 및 의류,섬유 및 의복,도매 및 소매업,소매업; 자동차 제외,"섬유, 의복, 신발 및 가죽제품 소매업",,,김상택외 7인
A024890,대원화성,유가증권시장,소재,소재,화학,제조업,고무 및 플라스틱제품 제조업,플라스틱제품 제조업,,,강동엽외 6인
A048470,대동스틸,코스닥,소재,소재,금속 및 광물,도매 및 소매업,도매 및 상품 중개업,기타 전문 도매업,,,임형기외 3인
A016920,카스,코스닥,산업재,자본재,기계,도매 및 소매업,도매 및 상품 중개업,기계장비 및 관련 물품 도매업,,,김동진외 4인
A038530,케이바이오,코스닥,IT,하드웨어,통신장비,도매 및 소매업,도매 및 상품 중개업,생활용품 도매업,,,(주)코아리소시스
A007770,한일화학,코스닥,소재,소재,화학,제조업,화학물질 및 화학제품 제조업; 의약품 제외,기초 화학물질 제조업,,,윤성진외 6인
A012340,뉴인텍,코스닥,산업재,자본재,전기장비,제조업,자동차 및 트레일러 제조업,자동차 신품 부품 제조업,,,장기수외 3인
A044380,주연테크,유가증권시장,IT,하드웨어,컴퓨터 및 주변기기,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",컴퓨터 및 주변장치 제조업,,,송시몬
A030720,동원수산,유가증권시장,필수소비재,음식료 및 담배,식료품,"농업, 임업 및 어업",어업,어로 어업,,,왕기철외 6인
A101000,KS인더스트리,코스닥,산업재,자본재,조선,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,,,(주)세진중공업외 4인
A023770,플레이위드,코스닥,IT,소프트웨어,게임 소프트웨어,정보통신업,출판업,소프트웨어 개발 및 공급업,,,(주)드림아크외 2인
A106080,케이이엠텍,코스닥,IT,하드웨어,휴대폰 및 관련부품,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",전자부품 제조업,,,김삼종외 3인
A079650,서산,코스닥,소재,소재,건축소재,제조업,비금속 광물제품 제조업,"시멘트, 석회, 플라스터 및 그 제품 제조업",,,염종학외 3인
A035460,기산텔레콤,코스닥,IT,하드웨어,통신장비,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",통신 및 방송 장비 제조업,,,박병기외 2인
A093380,풍강,코스닥,경기소비재,자동차 및 부품,자동차부품,제조업,금속가공제품 제조업; 기계 및 가구 제외,기타 금속 가공제품 제조업,,,김창진외 7인
A115610,이미지스,코스닥,IT,하드웨어,휴대폰 및 관련부품,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",반도체 제조업,,,김정철외 1인
A036480,대성미생물,코스닥,의료,제약 및 바이오,제약,제조업,의료용 물질 및 의약품 제조업,의약품 제조업,,,이동규외 1인
A131180,딜리,코스닥,IT,하드웨어,컴퓨터 및 주변기기,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",컴퓨터 및 주변장치 제조업,,,최근수외 8인
A113810,디젠스,코스닥,경기소비재,자동차 및 부품,자동차부품,제조업,자동차 및 트레일러 제조업,자동차 신품 부품 제조업,,,디에이치코리아㈜
A032080,아즈텍WB,코스닥,경기소비재,내구 소비재 및 의류,섬유 및 의복,제조업,섬유제품 제조업; 의복제외,"섬유제품 염색, 정리 및 마무리 가공업",,,허재명외 4인
A137940,넥스트아이,코스닥,IT,디스플레이,디스플레이 및 관련부품,제조업,"의료, 정밀, 광학기기 및 시계 제조업","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",,,마연수외 9인
A091340,S&K폴리텍,코스닥,IT,하드웨어,전자 장비 및 기기,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",전자부품 제조업,,,강원형외 1인
A043220,티에스넥스젠,코스닥,IT,하드웨어,휴대폰 및 관련부품,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,,,(주)씨에스제이네트웍스외 1인
A076080,웰크론한텍,코스닥,산업재,자본재,건설,건설업,종합 건설업,건물 건설업,,,(주)웰크론외 3인
A021040,대호특수강,코스닥,소재,소재,금속 및 광물,제조업,1차 금속 제조업,1차 철강 제조업,,,(주)디에스피
A900100,애머릿지,코스닥,경기소비재,자동차 및 부품,자동차부품,도매 및 소매업,자동차 및 부품 판매업,자동차 부품 및 내장품 판매업,,,Edward E. Kim & Barbara M. Kim Living Trust외 2인
A089230,THE E&M,코스닥,산업재,자본재,기계,정보통신업,정보서비스업,기타 정보 서비스업,,,현진소재외 2인
A065650,하이퍼코퍼레이션,코스닥,IT,하드웨어,컴퓨터 및 주변기기,도매 및 소매업,도매 및 상품 중개업,기계장비 및 관련 물품 도매업,,,묵현상외 5인
A084870,TBH글로벌,유가증권시장,경기소비재,내구 소비재 및 의류,섬유 및 의복,제조업,"의복, 의복 액세서리 및 모피제품 제조업",봉제의복 제조업,,,우종완외 13인
A005110,한창,유가증권시장,IT,하드웨어,통신장비,도매 및 소매업,도매 및 상품 중개업,기계장비 및 관련 물품 도매업,,,에이치제이에프앤아이
A095910,에스에너지,코스닥,에너지,에너지,에너지 시설 및 서비스,제조업,전기장비 제조업,"전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",,,홍성민외 1인
A037400,우리엔터프라이즈,코스닥,필수소비재,생활용품,가정생활용품,도매 및 소매업,도매 및 상품 중개업,상품 종합 도매업,,,윤철주외 3인
A033050,제이엠아이,코스닥,IT,디스플레이,디스플레이 및 관련부품,제조업,화학물질 및 화학제품 제조업; 의약품 제외,기타 화학제품 제조업,,,정광훈외 4인
A002210,동성제약,유가증권시장,의료,제약 및 바이오,제약,제조업,의료용 물질 및 의약품 제조업,의약품 제조업,,,이양구외 2인
A094860,네오리진,코스닥,IT,하드웨어,통신장비,정보통신업,출판업,소프트웨어 개발 및 공급업,,,조명제외 4인
A076610,해성옵틱스,코스닥,IT,하드웨어,휴대폰 및 관련부품,제조업,"의료, 정밀, 광학기기 및 시계 제조업",사진장비 및 광학기기 제조업,,,이을성외 7인
A001420,태원물산,유가증권시장,경기소비재,자동차 및 부품,자동차부품,제조업,자동차 및 트레일러 제조업,자동차 신품 부품 제조업,,,강백영외 12인
A014910,성문전자,유가증권시장,산업재,자본재,전기장비,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",전자부품 제조업,,,신동열외 5인
A177350,베셀,코스닥,IT,반도체,반도체 및 관련장비,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,,,서기만외 5인
A015020,이스타코,유가증권시장,금융,부동산,부동산,부동산업,부동산업,부동산 임대 및 공급업,,,김승제
A044480,빌리언스,코스닥,필수소비재,생활용품,개인생활용품,제조업,고무 및 플라스틱제품 제조업,고무제품 제조업,,,김덕성외 3인
A044780,에이치케이,코스닥,산업재,자본재,기계,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,,,계명재외 1인
A088790,진도,유가증권시장,경기소비재,내구 소비재 및 의류,섬유 및 의복,도매 및 소매업,도매 및 상품 중개업,기타 전문 도매업,,,(주)임오파트너스외 4인
A018620,우진비앤지,코스닥,의료,제약 및 바이오,제약,제조업,의료용 물질 및 의약품 제조업,의약품 제조업,,,강재구외 4인
A115570,스타플렉스,코스닥,경기소비재,미디어,미디어,제조업,고무 및 플라스틱제품 제조업,플라스틱제품 제조업,,,김세권외 4인
A139050,BF랩스,코스닥,산업재,운송,운송인프라,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리업",,,양남문
A091970,나노캠텍,코스닥,소재,소재,화학,제조업,고무 및 플라스틱제품 제조업,플라스틱제품 제조업,,,백운필외 4인
A039740,한국정보공학,코스닥,경기소비재,유통,도소매,도매 및 소매업,도매 및 상품 중개업,기타 전문 도매업,,,유용석외 5인
A039310,세중,코스닥,경기소비재,소비자 서비스,호텔 및 레저,정보통신업,출판업,소프트웨어 개발 및 공급업,,,천신일외 6인
